danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.599,0.714,2,-11.132,1,0.0369,0.532,0.00176,0.193,0.837,101.792,audio_features,2R5B46cjVee3YlAHLRIBq4,spotify:track:2R5B46cjVee3YlAHLRIBq4,https://api.spotify.com/v1/tracks/2R5B46cjVee3YlAHLRIBq4,https://api.spotify.com/v1/audio-analysis/2R5B46cjVee3YlAHLRIBq4,175173,4
0.67,0.714,10,-8.011,1,0.0319,0.0544,0.807,0.157,0.677,144.991,audio_features,1PWXTSNJoP6rVMj2bsaXFP,spotify:track:1PWXTSNJoP6rVMj2bsaXFP,https://api.spotify.com/v1/tracks/1PWXTSNJoP6rVMj2bsaXFP,https://api.spotify.com/v1/audio-analysis/1PWXTSNJoP6rVMj2bsaXFP,192418,4
0.745,0.714,1,-7.768,1,0.139,0.535,0,0.129,0.738,95.04,audio_features,0uwp4geXCqF9V16x1QrJNm,spotify:track:0uwp4geXCqF9V16x1QrJNm,https://api.spotify.com/v1/tracks/0uwp4geXCqF9V16x1QrJNm,https://api.spotify.com/v1/audio-analysis/0uwp4geXCqF9V16x1QrJNm,238827,4
0.574,0.714,10,-4.058,1,0.0297,0.121,0,0.354,0.358,114.998,audio_features,0OjgULDBMhJucV3PENHF57,spotify:track:0OjgULDBMhJucV3PENHF57,https://api.spotify.com/v1/tracks/0OjgULDBMhJucV3PENHF57,https://api.spotify.com/v1/audio-analysis/0OjgULDBMhJucV3PENHF57,280573,4
0.667,0.714,2,-5.153,1,0.0312,0.341,0,0.12,0.907,110.363,audio_features,47RYJLkzJuqpdFzs3aEAA2,spotify:track:47RYJLkzJuqpdFzs3aEAA2,https://api.spotify.com/v1/tracks/47RYJLkzJuqpdFzs3aEAA2,https://api.spotify.com/v1/audio-analysis/47RYJLkzJuqpdFzs3aEAA2,147080,4
0.513,0.714,7,-7.594,1,0.0453,0.394,0,0.629,0.753,110.364,audio_features,3A8fI1ePKSmf4GBYMkpscB,spotify:track:3A8fI1ePKSmf4GBYMkpscB,https://api.spotify.com/v1/tracks/3A8fI1ePKSmf4GBYMkpscB,https://api.spotify.com/v1/audio-analysis/3A8fI1ePKSmf4GBYMkpscB,348653,4
0.689,0.714,9,-7.137,1,0.0438,0.13,0.0005,0.0593,0.96,185.071,audio_features,5N2HoU6DLZ9ZcaSXyI7xFa,spotify:track:5N2HoU6DLZ9ZcaSXyI7xFa,https://api.spotify.com/v1/tracks/5N2HoU6DLZ9ZcaSXyI7xFa,https://api.spotify.com/v1/audio-analysis/5N2HoU6DLZ9ZcaSXyI7xFa,142667,4
0.763,0.714,2,-4.611,1,0.0837,0.021,0,0.0623,0.535,82.98,audio_features,4s6uISi4qxj5GK84p3Idu3,spotify:track:4s6uISi4qxj5GK84p3Idu3,https://api.spotify.com/v1/tracks/4s6uISi4qxj5GK84p3Idu3,https://api.spotify.com/v1/audio-analysis/4s6uISi4qxj5GK84p3Idu3,192280,4
0.74,0.839,11,-10.046,0,0.056,0.000343,0.799,0.0189,0.35,130.027,audio_features,5vHs7snn0ST5xlI6AZnIsJ,spotify:track:5vHs7snn0ST5xlI6AZnIsJ,https://api.spotify.com/v1/tracks/5vHs7snn0ST5xlI6AZnIsJ,https://api.spotify.com/v1/audio-analysis/5vHs7snn0ST5xlI6AZnIsJ,402462,4
0.642,0.839,1,-2.7,0,0.0455,0.00494,0,0.534,0.419,106.969,audio_features,345HZXxfL8S8HkVzytD1Pw,spotify:track:345HZXxfL8S8HkVzytD1Pw,https://api.spotify.com/v1/tracks/345HZXxfL8S8HkVzytD1Pw,https://api.spotify.com/v1/audio-analysis/345HZXxfL8S8HkVzytD1Pw,200640,4
0.819,0.839,9,-11.857,0,0.129,0.04,0.753,0.118,0.942,139.034,audio_features,4GwUNLWqGfsdnYcRGB7Ehf,spotify:track:4GwUNLWqGfsdnYcRGB7Ehf,https://api.spotify.com/v1/tracks/4GwUNLWqGfsdnYcRGB7Ehf,https://api.spotify.com/v1/audio-analysis/4GwUNLWqGfsdnYcRGB7Ehf,189440,4
0.317,0.839,9,-4.28,1,0.205,0.187,0,0.624,0.823,199.867,audio_features,0hFUvi0f3L6qihpEqElLUI,spotify:track:0hFUvi0f3L6qihpEqElLUI,https://api.spotify.com/v1/tracks/0hFUvi0f3L6qihpEqElLUI,https://api.spotify.com/v1/audio-analysis/0hFUvi0f3L6qihpEqElLUI,624455,4
0.844,0.839,5,-3.267,1,0.0308,0.151,0.000161,0.215,0.948,124.989,audio_features,3uJpIPtS3gWFSVZVxI7qV9,spotify:track:3uJpIPtS3gWFSVZVxI7qV9,https://api.spotify.com/v1/tracks/3uJpIPtS3gWFSVZVxI7qV9,https://api.spotify.com/v1/audio-analysis/3uJpIPtS3gWFSVZVxI7qV9,220160,4
0.564,0.839,2,-5.597,1,0.0736,0.00293,0.879,0.298,0.519,215.997,audio_features,09N6JCowjWrTMF6j6rMecl,spotify:track:09N6JCowjWrTMF6j6rMecl,https://api.spotify.com/v1/tracks/09N6JCowjWrTMF6j6rMecl,https://api.spotify.com/v1/audio-analysis/09N6JCowjWrTMF6j6rMecl,310587,4
0.68,0.839,0,-7.484,1,0.0525,0.0661,0.931,0.105,0.939,98.6,audio_features,3bhk1H0ZLGKLcm1IKZYRo3,spotify:track:3bhk1H0ZLGKLcm1IKZYRo3,https://api.spotify.com/v1/tracks/3bhk1H0ZLGKLcm1IKZYRo3,https://api.spotify.com/v1/audio-analysis/3bhk1H0ZLGKLcm1IKZYRo3,119507,4
0.608,0.964,7,-3.395,0,0.113,0.00104,0.197,0.0681,0.472,130.01,audio_features,6Vpxd1nbOBGlXPDkQX640E,spotify:track:6Vpxd1nbOBGlXPDkQX640E,https://api.spotify.com/v1/tracks/6Vpxd1nbOBGlXPDkQX640E,https://api.spotify.com/v1/audio-analysis/6Vpxd1nbOBGlXPDkQX640E,371387,4
0.512,0.964,11,-2.873,0,0.2,0.0503,0.00654,0.207,0.351,155.074,audio_features,0hjd5iV3tBIOCM35QXwLAz,spotify:track:0hjd5iV3tBIOCM35QXwLAz,https://api.spotify.com/v1/tracks/0hjd5iV3tBIOCM35QXwLAz,https://api.spotify.com/v1/audio-analysis/0hjd5iV3tBIOCM35QXwLAz,219881,4
0.714,0.964,4,-3.923,0,0.0453,0.23,0,0.161,0.689,107.015,audio_features,2NZjBf0wt2q63sZeSlqa5M,spotify:track:2NZjBf0wt2q63sZeSlqa5M,https://api.spotify.com/v1/tracks/2NZjBf0wt2q63sZeSlqa5M,https://api.spotify.com/v1/audio-analysis/2NZjBf0wt2q63sZeSlqa5M,214467,4
0.794,0.964,6,-6.647,0,0.0693,0.000628,0.743,0.0444,0.137,127.994,audio_features,4vtYaTs2fIDLZMLU3c5PDt,spotify:track:4vtYaTs2fIDLZMLU3c5PDt,https://api.spotify.com/v1/tracks/4vtYaTs2fIDLZMLU3c5PDt,https://api.spotify.com/v1/audio-analysis/4vtYaTs2fIDLZMLU3c5PDt,276307,4
0.587,0.964,1,-4.494,0,0.0367,0.00434,0.904,0.07,0.478,127.995,audio_features,2OJ0s2ifAlaQiMgtieUW3t,spotify:track:2OJ0s2ifAlaQiMgtieUW3t,https://api.spotify.com/v1/tracks/2OJ0s2ifAlaQiMgtieUW3t,https://api.spotify.com/v1/audio-analysis/2OJ0s2ifAlaQiMgtieUW3t,188087,4
0.682,0.964,7,-4.096,0,0.123,0.211,0.00605,0.221,0.214,139.91,audio_features,1b7mjOrrFzk469Ewf3xu1z,spotify:track:1b7mjOrrFzk469Ewf3xu1z,https://api.spotify.com/v1/tracks/1b7mjOrrFzk469Ewf3xu1z,https://api.spotify.com/v1/audio-analysis/1b7mjOrrFzk469Ewf3xu1z,276520,4
0.539,0.964,2,-3.602,1,0.0526,0.000837,0,0.102,0.596,134.923,audio_features,4czipcCVyY9h4V6GkJkEij,spotify:track:4czipcCVyY9h4V6GkJkEij,https://api.spotify.com/v1/tracks/4czipcCVyY9h4V6GkJkEij,https://api.spotify.com/v1/audio-analysis/4czipcCVyY9h4V6GkJkEij,233107,4
0.317,0.964,2,-0.632,1,0.429,0.525,1.02E-05,0.125,0.571,72.072,audio_features,1ZXwFLgeVOIow1Ygy8aiJg,spotify:track:1ZXwFLgeVOIow1Ygy8aiJg,https://api.spotify.com/v1/tracks/1ZXwFLgeVOIow1Ygy8aiJg,https://api.spotify.com/v1/audio-analysis/1ZXwFLgeVOIow1Ygy8aiJg,608810,3
0.417,0.964,2,-4.883,1,0.17,0.00422,0.0101,0.479,0.211,149.971,audio_features,3QNvZ2AsOwxhvNNyfff9ma,spotify:track:3QNvZ2AsOwxhvNNyfff9ma,https://api.spotify.com/v1/tracks/3QNvZ2AsOwxhvNNyfff9ma,https://api.spotify.com/v1/audio-analysis/3QNvZ2AsOwxhvNNyfff9ma,178417,4
0.553,0.964,1,-3.947,1,0.182,0.116,2.71E-05,0.0624,0.642,108.846,audio_features,6aHnrd8zK3dS68FXCq319i,spotify:track:6aHnrd8zK3dS68FXCq319i,https://api.spotify.com/v1/tracks/6aHnrd8zK3dS68FXCq319i,https://api.spotify.com/v1/audio-analysis/6aHnrd8zK3dS68FXCq319i,226133,4
0.38,0.0143,4,-30.093,0,0.0368,0.987,0.954,0.0758,0.046,114.038,audio_features,5J7YDbkQI59HDhYMGf22ld,spotify:track:5J7YDbkQI59HDhYMGf22ld,https://api.spotify.com/v1/tracks/5J7YDbkQI59HDhYMGf22ld,https://api.spotify.com/v1/audio-analysis/5J7YDbkQI59HDhYMGf22ld,143158,4
0.245,0.0143,5,-28.921,1,0.0362,0.983,0.916,0.11,0.235,64.342,audio_features,6BFHmGkhe9mrgiBo6Tc2Wu,spotify:track:6BFHmGkhe9mrgiBo6Tc2Wu,https://api.spotify.com/v1/tracks/6BFHmGkhe9mrgiBo6Tc2Wu,https://api.spotify.com/v1/audio-analysis/6BFHmGkhe9mrgiBo6Tc2Wu,76000,3
0.409,0.0286,0,-22.567,1,0.0499,0.973,0,0.146,0.0591,82.572,audio_features,2TeIJDW1FOnzTjsbTx3Maa,spotify:track:2TeIJDW1FOnzTjsbTx3Maa,https://api.spotify.com/v1/tracks/2TeIJDW1FOnzTjsbTx3Maa,https://api.spotify.com/v1/audio-analysis/2TeIJDW1FOnzTjsbTx3Maa,109267,4
0.404,0.000263,8,-33.967,0,0.215,0.824,0.00017,0.288,0.195,127.09,audio_features,2LU8LCBuiNVwfgUSXu5tpp,spotify:track:2LU8LCBuiNVwfgUSXu5tpp,https://api.spotify.com/v1/tracks/2LU8LCBuiNVwfgUSXu5tpp,https://api.spotify.com/v1/audio-analysis/2LU8LCBuiNVwfgUSXu5tpp,180560,4
0.389,0.000263,0,-33.967,1,0.154,0.824,0.00017,0.288,0.196,135.197,audio_features,1D9ykdy4tLkU4U2ZtWQsZY,spotify:track:1D9ykdy4tLkU4U2ZtWQsZY,https://api.spotify.com/v1/tracks/1D9ykdy4tLkU4U2ZtWQsZY,https://api.spotify.com/v1/audio-analysis/1D9ykdy4tLkU4U2ZtWQsZY,180560,3
0.263,0.0351,6,-23.812,1,0.0523,0.989,0.011,0.111,0.0588,89.78,audio_features,0AOfN3JARPei8EE8QUdkIA,spotify:track:0AOfN3JARPei8EE8QUdkIA,https://api.spotify.com/v1/tracks/0AOfN3JARPei8EE8QUdkIA,https://api.spotify.com/v1/audio-analysis/0AOfN3JARPei8EE8QUdkIA,130053,4
0.407,0.0351,7,-27.091,1,0.04,0.965,0.00222,0.132,0.187,133.791,audio_features,6gLiXK1mcZ03i7svwZTa5m,spotify:track:6gLiXK1mcZ03i7svwZTa5m,https://api.spotify.com/v1/tracks/6gLiXK1mcZ03i7svwZTa5m,https://api.spotify.com/v1/audio-analysis/6gLiXK1mcZ03i7svwZTa5m,189693,4
0.619,0.0351,9,-27.54,1,0.184,0.97,1.27E-05,0.161,0.0389,71.884,audio_features,5hXc0uqkuAoy617cwPsxiN,spotify:track:5hXc0uqkuAoy617cwPsxiN,https://api.spotify.com/v1/tracks/5hXc0uqkuAoy617cwPsxiN,https://api.spotify.com/v1/audio-analysis/5hXc0uqkuAoy617cwPsxiN,121907,4
0.173,0.0702,5,-25.655,1,0.0433,0.995,0.947,0.0914,0.0354,126.189,audio_features,2POLkhHavpx0a1lS8QrrJp,spotify:track:2POLkhHavpx0a1lS8QrrJp,https://api.spotify.com/v1/tracks/2POLkhHavpx0a1lS8QrrJp,https://api.spotify.com/v1/audio-analysis/2POLkhHavpx0a1lS8QrrJp,287001,4
0.734,0.177,8,-16.61,0,0.0426,0.987,0.931,0.109,0.0964,130.071,audio_features,5TkbKGvgfqTjYD5GrjNkSk,spotify:track:5TkbKGvgfqTjYD5GrjNkSk,https://api.spotify.com/v1/tracks/5TkbKGvgfqTjYD5GrjNkSk,https://api.spotify.com/v1/audio-analysis/5TkbKGvgfqTjYD5GrjNkSk,187840,4
0.731,0.177,3,-16.61,0,0.0411,0.987,0.931,0.109,0.0911,130.061,audio_features,7fjCHAji8COD5y7xklEwU0,spotify:track:7fjCHAji8COD5y7xklEwU0,https://api.spotify.com/v1/tracks/7fjCHAji8COD5y7xklEwU0,https://api.spotify.com/v1/audio-analysis/7fjCHAji8COD5y7xklEwU0,187840,4
0.731,0.177,3,-16.61,0,0.0411,0.987,0.931,0.109,0.0911,130.061,audio_features,1SdeAQodoSmhVA1GfPWpWe,spotify:track:1SdeAQodoSmhVA1GfPWpWe,https://api.spotify.com/v1/tracks/1SdeAQodoSmhVA1GfPWpWe,https://api.spotify.com/v1/audio-analysis/1SdeAQodoSmhVA1GfPWpWe,187840,4
0.734,0.177,8,-16.61,0,0.0426,0.987,0.931,0.109,0.0964,130.071,audio_features,5hYesk6F4wxdTWRTQQiQUl,spotify:track:5hYesk6F4wxdTWRTQQiQUl,https://api.spotify.com/v1/tracks/5hYesk6F4wxdTWRTQQiQUl,https://api.spotify.com/v1/audio-analysis/5hYesk6F4wxdTWRTQQiQUl,187840,4
0.734,0.177,8,-16.61,0,0.0426,0.987,0.931,0.109,0.0964,130.071,audio_features,1UL0Cm2GuKtQi7RCJnLpcm,spotify:track:1UL0Cm2GuKtQi7RCJnLpcm,https://api.spotify.com/v1/tracks/1UL0Cm2GuKtQi7RCJnLpcm,https://api.spotify.com/v1/audio-analysis/1UL0Cm2GuKtQi7RCJnLpcm,187840,4
0.578,0.177,9,-25.304,0,0.0384,0.31,0.826,0.109,0.0671,120.013,audio_features,6p3v6rWvq0iG2ZfKlUm4Q8,spotify:track:6p3v6rWvq0iG2ZfKlUm4Q8,https://api.spotify.com/v1/tracks/6p3v6rWvq0iG2ZfKlUm4Q8,https://api.spotify.com/v1/audio-analysis/6p3v6rWvq0iG2ZfKlUm4Q8,405471,4
0.783,0.177,0,-16.319,1,0.0627,0.899,0.869,0.118,0.519,129.979,audio_features,4m2cWktIKILwSvntnjdgHp,spotify:track:4m2cWktIKILwSvntnjdgHp,https://api.spotify.com/v1/tracks/4m2cWktIKILwSvntnjdgHp,https://api.spotify.com/v1/audio-analysis/4m2cWktIKILwSvntnjdgHp,251987,4
0.432,0.177,7,-13.294,1,0.031,0.542,0.00269,0.151,0.15,123.969,audio_features,75CVX5WQ5cYTGni0QENRUG,spotify:track:75CVX5WQ5cYTGni0QENRUG,https://api.spotify.com/v1/tracks/75CVX5WQ5cYTGni0QENRUG,https://api.spotify.com/v1/audio-analysis/75CVX5WQ5cYTGni0QENRUG,270413,3
0.582,0.177,9,-12.253,1,0.118,0.612,0,0.0844,0.275,139.9,audio_features,226tNO3gDg3ddcl1T8pfvm,spotify:track:226tNO3gDg3ddcl1T8pfvm,https://api.spotify.com/v1/tracks/226tNO3gDg3ddcl1T8pfvm,https://api.spotify.com/v1/audio-analysis/226tNO3gDg3ddcl1T8pfvm,171429,4
0.593,0.177,6,-12.862,1,0.0325,0.891,0,0.132,0.274,122.698,audio_features,30LPFkQzTQSiKBqzFzYX9v,spotify:track:30LPFkQzTQSiKBqzFzYX9v,https://api.spotify.com/v1/tracks/30LPFkQzTQSiKBqzFzYX9v,https://api.spotify.com/v1/audio-analysis/30LPFkQzTQSiKBqzFzYX9v,215333,4
0.678,0.177,6,-17.201,1,0.95,0.658,0,0.152,0.44,84.845,audio_features,5ciFc73U1L9YtB0DA4ZOUy,spotify:track:5ciFc73U1L9YtB0DA4ZOUy,https://api.spotify.com/v1/tracks/5ciFc73U1L9YtB0DA4ZOUy,https://api.spotify.com/v1/audio-analysis/5ciFc73U1L9YtB0DA4ZOUy,189300,4
0.631,0.177,10,-10.82,1,0.036,0.839,0,0.0906,0.587,116.326,audio_features,5BOgEgMlUPf0sCbw4KMyUI,spotify:track:5BOgEgMlUPf0sCbw4KMyUI,https://api.spotify.com/v1/tracks/5BOgEgMlUPf0sCbw4KMyUI,https://api.spotify.com/v1/audio-analysis/5BOgEgMlUPf0sCbw4KMyUI,147120,4
0.73,0.177,9,-18.322,1,0.0448,0.246,0.891,0.0793,0.0771,110.003,audio_features,3sf4DlrEso24rJPsZ5KjC4,spotify:track:3sf4DlrEso24rJPsZ5KjC4,https://api.spotify.com/v1/tracks/3sf4DlrEso24rJPsZ5KjC4,https://api.spotify.com/v1/audio-analysis/3sf4DlrEso24rJPsZ5KjC4,270545,4
0.231,0.177,1,-17.587,1,0.0354,0.875,0.68,0.103,0.102,130.338,audio_features,4n18QzBbxdsIQtDsdZ2Gkc,spotify:track:4n18QzBbxdsIQtDsdZ2Gkc,https://api.spotify.com/v1/tracks/4n18QzBbxdsIQtDsdZ2Gkc,https://api.spotify.com/v1/audio-analysis/4n18QzBbxdsIQtDsdZ2Gkc,167088,4
0.565,0.177,0,-18.618,1,0.0474,0.934,0.936,0.134,0.158,139.069,audio_features,10jYhYqlafZVh7L2Q86rqr,spotify:track:10jYhYqlafZVh7L2Q86rqr,https://api.spotify.com/v1/tracks/10jYhYqlafZVh7L2Q86rqr,https://api.spotify.com/v1/audio-analysis/10jYhYqlafZVh7L2Q86rqr,224154,4
0.48,0.177,1,-18.404,1,0.0776,0.963,0.9,0.111,0.345,77.961,audio_features,25Vz8GjsZlNddl1wbCKzxV,spotify:track:25Vz8GjsZlNddl1wbCKzxV,https://api.spotify.com/v1/tracks/25Vz8GjsZlNddl1wbCKzxV,https://api.spotify.com/v1/audio-analysis/25Vz8GjsZlNddl1wbCKzxV,212347,4
0.725,0.177,0,-19.356,1,0.919,0.664,0,0.142,0.754,103.05,audio_features,1dhI5bZOfpaXN1IBsqmC7r,spotify:track:1dhI5bZOfpaXN1IBsqmC7r,https://api.spotify.com/v1/tracks/1dhI5bZOfpaXN1IBsqmC7r,https://api.spotify.com/v1/audio-analysis/1dhI5bZOfpaXN1IBsqmC7r,185511,4
0.547,0.177,5,-20.168,1,0.0429,0.99,0.000236,0.0994,0.582,97.947,audio_features,2cM0ddv7NXYOtUiET2HBDB,spotify:track:2cM0ddv7NXYOtUiET2HBDB,https://api.spotify.com/v1/tracks/2cM0ddv7NXYOtUiET2HBDB,https://api.spotify.com/v1/audio-analysis/2cM0ddv7NXYOtUiET2HBDB,99360,4
0.7,0.354,6,-14.043,0,0.0345,0.765,0.00158,0.128,0.245,119.965,audio_features,3vTQ939Tlk6CXYtQgMOFUR,spotify:track:3vTQ939Tlk6CXYtQgMOFUR,https://api.spotify.com/v1/tracks/3vTQ939Tlk6CXYtQgMOFUR,https://api.spotify.com/v1/audio-analysis/3vTQ939Tlk6CXYtQgMOFUR,227027,4
0.81,0.354,10,-6.457,0,0.127,0.0264,0.433,0.2,0.381,90.093,audio_features,3q5YB10rBYJUkTJzpZpORq,spotify:track:3q5YB10rBYJUkTJzpZpORq,https://api.spotify.com/v1/tracks/3q5YB10rBYJUkTJzpZpORq,https://api.spotify.com/v1/audio-analysis/3q5YB10rBYJUkTJzpZpORq,244653,4
0.823,0.354,3,-12.98,1,0.0456,0.0463,0.881,0.116,0.191,127.005,audio_features,1JfOQzlQTSYKbOxeOaIgFa,spotify:track:1JfOQzlQTSYKbOxeOaIgFa,https://api.spotify.com/v1/tracks/1JfOQzlQTSYKbOxeOaIgFa,https://api.spotify.com/v1/audio-analysis/1JfOQzlQTSYKbOxeOaIgFa,308740,4
0.326,0.354,2,-8.471,1,0.0294,0.754,0,0.35,0.45,204.107,audio_features,7zVQjI8iVIkBN6skGYSfJu,spotify:track:7zVQjI8iVIkBN6skGYSfJu,https://api.spotify.com/v1/tracks/7zVQjI8iVIkBN6skGYSfJu,https://api.spotify.com/v1/audio-analysis/7zVQjI8iVIkBN6skGYSfJu,238333,4
0.422,0.354,4,-7.988,1,0.0272,0.705,0.000842,0.0987,0.147,149.406,audio_features,2DW6aPcGgo1XPx61DDhYIE,spotify:track:2DW6aPcGgo1XPx61DDhYIE,https://api.spotify.com/v1/tracks/2DW6aPcGgo1XPx61DDhYIE,https://api.spotify.com/v1/audio-analysis/2DW6aPcGgo1XPx61DDhYIE,276157,4
0.659,0.354,9,-17.257,1,0.0317,0.029,0.016,0.0857,0.48,89.443,audio_features,0sgqPidj9dZcJvaWJQPlfU,spotify:track:0sgqPidj9dZcJvaWJQPlfU,https://api.spotify.com/v1/tracks/0sgqPidj9dZcJvaWJQPlfU,https://api.spotify.com/v1/audio-analysis/0sgqPidj9dZcJvaWJQPlfU,195787,4
0.634,0.354,0,-5.985,1,0.0295,0.768,0,0.0839,0.45,135.996,audio_features,6EJAuVkfofJdZ4JhevU6CK,spotify:track:6EJAuVkfofJdZ4JhevU6CK,https://api.spotify.com/v1/tracks/6EJAuVkfofJdZ4JhevU6CK,https://api.spotify.com/v1/audio-analysis/6EJAuVkfofJdZ4JhevU6CK,231307,4
0.446,0.354,2,-9.066,1,0.0282,0.863,0,0.126,0.293,80.712,audio_features,0vCS4vQ3px34jVHBtYtcSS,spotify:track:0vCS4vQ3px34jVHBtYtcSS,https://api.spotify.com/v1/tracks/0vCS4vQ3px34jVHBtYtcSS,https://api.spotify.com/v1/audio-analysis/0vCS4vQ3px34jVHBtYtcSS,266815,4
0.824,0.479,11,-8.101,0,0.222,0.0103,0,0.177,0.368,98.556,audio_features,6775IzXS4Qd3Ao8RXQWaKE,spotify:track:6775IzXS4Qd3Ao8RXQWaKE,https://api.spotify.com/v1/tracks/6775IzXS4Qd3Ao8RXQWaKE,https://api.spotify.com/v1/audio-analysis/6775IzXS4Qd3Ao8RXQWaKE,139690,4
0.73,0.479,9,-9.702,0,0.0396,0.194,0,0.184,0.55,125.044,audio_features,3XMYN0lIozaNiLZyhA01iX,spotify:track:3XMYN0lIozaNiLZyhA01iX,https://api.spotify.com/v1/tracks/3XMYN0lIozaNiLZyhA01iX,https://api.spotify.com/v1/audio-analysis/3XMYN0lIozaNiLZyhA01iX,192960,4
0.707,0.479,9,-7.73,0,0.0508,0.628,0,0.116,0.475,104.16,audio_features,1KLCfQw0JPtoqY0b0jPxbg,spotify:track:1KLCfQw0JPtoqY0b0jPxbg,https://api.spotify.com/v1/tracks/1KLCfQw0JPtoqY0b0jPxbg,https://api.spotify.com/v1/audio-analysis/1KLCfQw0JPtoqY0b0jPxbg,96942,4
0.841,0.479,0,-5.837,0,0.0376,0.207,1.16E-05,0.122,0.454,112.968,audio_features,3ZCBSFcZSRM9Z48ew28Zrf,spotify:track:3ZCBSFcZSRM9Z48ew28Zrf,https://api.spotify.com/v1/tracks/3ZCBSFcZSRM9Z48ew28Zrf,https://api.spotify.com/v1/audio-analysis/3ZCBSFcZSRM9Z48ew28Zrf,161606,4
0.3,0.479,6,-9.507,0,0.0334,0.000224,0.794,0.0622,0.398,170.068,audio_features,1msDlfUSh2KmX24z5KExwC,spotify:track:1msDlfUSh2KmX24z5KExwC,https://api.spotify.com/v1/tracks/1msDlfUSh2KmX24z5KExwC,https://api.spotify.com/v1/audio-analysis/1msDlfUSh2KmX24z5KExwC,199576,4
0.812,0.479,3,-11.104,0,0.427,0.184,0,0.105,0.549,140.999,audio_features,4S32XqrHaKfAiItiueAZtn,spotify:track:4S32XqrHaKfAiItiueAZtn,https://api.spotify.com/v1/tracks/4S32XqrHaKfAiItiueAZtn,https://api.spotify.com/v1/audio-analysis/4S32XqrHaKfAiItiueAZtn,142948,4
0.841,0.479,0,-5.837,0,0.0377,0.205,1.27E-05,0.122,0.452,112.978,audio_features,1iPr9MIjFho26J0wlveZ0w,spotify:track:1iPr9MIjFho26J0wlveZ0w,https://api.spotify.com/v1/tracks/1iPr9MIjFho26J0wlveZ0w,https://api.spotify.com/v1/audio-analysis/1iPr9MIjFho26J0wlveZ0w,161606,4
0.484,0.479,2,-8.47,1,0.0327,0.574,0,0.0883,0.267,120.895,audio_features,1AqkpKVx6wIHGfHBhJW0sl,spotify:track:1AqkpKVx6wIHGfHBhJW0sl,https://api.spotify.com/v1/tracks/1AqkpKVx6wIHGfHBhJW0sl,https://api.spotify.com/v1/audio-analysis/1AqkpKVx6wIHGfHBhJW0sl,253853,5
0.737,0.479,0,-10.488,1,0.087,0.845,0.000109,0.334,0.875,113.077,audio_features,2k1lEqYR3M9AeuOxNlQeWc,spotify:track:2k1lEqYR3M9AeuOxNlQeWc,https://api.spotify.com/v1/tracks/2k1lEqYR3M9AeuOxNlQeWc,https://api.spotify.com/v1/audio-analysis/2k1lEqYR3M9AeuOxNlQeWc,163933,3
0.682,0.479,5,-12.297,1,0.0424,0.536,0,0.0706,0.618,115.016,audio_features,0YMjepPT5UuS5yeht3RR05,spotify:track:0YMjepPT5UuS5yeht3RR05,https://api.spotify.com/v1/tracks/0YMjepPT5UuS5yeht3RR05,https://api.spotify.com/v1/audio-analysis/0YMjepPT5UuS5yeht3RR05,268852,4
0.438,0.479,5,-8.888,1,0.0947,0.777,0,0.12,0.662,171.218,audio_features,2s6BVlw41U03QdFaMeT5FQ,spotify:track:2s6BVlw41U03QdFaMeT5FQ,https://api.spotify.com/v1/tracks/2s6BVlw41U03QdFaMeT5FQ,https://api.spotify.com/v1/audio-analysis/2s6BVlw41U03QdFaMeT5FQ,169596,4
0.687,0.479,5,-9.621,1,0.0459,0.164,0.00016,0.134,0.433,145.944,audio_features,7Au8plj6pqOv5xgl5Fjb93,spotify:track:7Au8plj6pqOv5xgl5Fjb93,https://api.spotify.com/v1/tracks/7Au8plj6pqOv5xgl5Fjb93,https://api.spotify.com/v1/audio-analysis/7Au8plj6pqOv5xgl5Fjb93,374456,4
0.55,0.479,0,-17.019,1,0.0288,0.578,0.881,0.0825,0.575,100.007,audio_features,2CS6ikHSjj4xnx15X1bs4L,spotify:track:2CS6ikHSjj4xnx15X1bs4L,https://api.spotify.com/v1/tracks/2CS6ikHSjj4xnx15X1bs4L,https://api.spotify.com/v1/audio-analysis/2CS6ikHSjj4xnx15X1bs4L,265141,4
0.484,0.479,7,-4.586,1,0.0324,0.691,0.779,0.109,0.383,89.961,audio_features,4TTCXsCbdVPO49t1cFwAmQ,spotify:track:4TTCXsCbdVPO49t1cFwAmQ,https://api.spotify.com/v1/tracks/4TTCXsCbdVPO49t1cFwAmQ,https://api.spotify.com/v1/audio-analysis/4TTCXsCbdVPO49t1cFwAmQ,481307,4
0.24,0.479,7,-6.961,1,0.0453,0.99,0.413,0.312,0.26,66.704,audio_features,7HpmM4TcHwNiXz74sL5Oc5,spotify:track:7HpmM4TcHwNiXz74sL5Oc5,https://api.spotify.com/v1/tracks/7HpmM4TcHwNiXz74sL5Oc5,https://api.spotify.com/v1/audio-analysis/7HpmM4TcHwNiXz74sL5Oc5,247172,4
