track_name,track_id,track_number,duration_ms,album_type,artists,total_tracks,album_name,release_date,label,album_popularity,album_id,artist_id,artist_0,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,artist_11,duration_sec
Fui Escolta De Jp,5apFURb4ufqm1wY25PzCEe,22,166026,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Vanguardia,,,,,,,,,,,,166.026
Cartel De Reyes,42wVd6LrCb0TlMhsqrrVXK,5,130470,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Arsenal Efectivo,,,,,,,,,,,,130.47
El Nini 09,23wippuaKZwCjfbLNzXS3q,9,149574,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,La Franquicia,,,,,,,,,,,,149.574
Lo Verde Es Lo Que Se Mueve,0YyKOVCGcrsruH9pfWCKMi,15,229040,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,El de La Guitarra,,,,,,,,,,,,229.04
Entre Favores,3OE6Z9W4oMm4pkVeuI1tJ6,13,117769,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Grupo 2B,,,,,,,,,,,,117.769
Calles Del 805,6Z2sctNziwoLV8GDBburBd,23,211237,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Lalo Serratos,,,,,,,,,,,,211.237
El De Buena Park,6OEikPLWYccO2XcvHD5X0S,8,203826,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,La Kultura,,,,,,,,,,,,203.826
Radicamos En South Central,1kHpljP6paUsQyZgwFDfxn,18,228853,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Fuerza Regida,,,,,,,,,,,,228.853
Buenos Tiempos,4JKhOY3CERg6PSOu7kBfA6,16,155648,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Poncho Y Javi,,,,,,,,,,,,155.648
Palabras De Un Sicario,4elPMDXl6BDQFVxW06zXrJ,10,217280,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Angel Acosta,,,,,,,,,,,,217.28
Traficando,0zNZK7ZjWioubas8F3IFow,20,125408,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,La Franquicia,,,,,,,,,,,,125.408
Forjandome Un Cigarrito,11kmEBXFv1rPZxgIitqBaJ,21,150093,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Grupo J4,,,,,,,,,,,,150.093
Ya La Conecte,6tgTFqANtAAi1GcPwulJ1R,4,170644,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,El de La Guitarra,,,,,,,,,,,,170.644
Se Ocupan Huevos,1mQCdiBN6ys8hK7LEgbQIr,1,190793,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Abraham Vazquez,,,,,,,,,,,,190.793
Straight From Inglewood,1ARPmc5PRvmJs5sKD1CKCa,17,178666,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Lumar Perez,,,,,,,,,,,,178.666
Humildes Empresarios,34lmYrUCJWy7utgHMv1BZV,2,170881,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Grupo 2B,,,,,,,,,,,,170.881
Mochamos Hasta El Final,1zfr1NIkJwrG4PeBbu8C8G,12,188522,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Kiko Avalos,,,,,,,,,,,,188.522
La 1911,1EsJrhmTVy4Kt6SZOwuP29,3,249500,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Jesse Rincon,,,,,,,,,,,,249.5
El Secuestro,0rI0IaQAfR8HNDIkphAM4E,24,297384,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Hector Guerrero,,,,,,,,,,,,297.384
El Mari,1ymkbtSVKXjSE6evEnVs35,11,166784,album,,24,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3,2018-07-04 00:00:00 UTC,Jimmy Humilde Music,57,4ebX87u1162NvdQe0qKbiS,09HxEXUwV0FkmZnBqrJfbM,Vanguardia,,,,,,,,,,,,166.784
Lolo Felix,4mSD7zejmz6PNWgb2CndzY,9,217093,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,Arsenal Efectivo,,,,,,,,,,,,217.093
Cumpliendo Mi Sentencia,7HJKZdCTWfLqKeGuKiQ38V,20,156440,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,Los de La Mochila,,,,,,,,,,,,156.44
El 20,5fCV03OwsLng3VGaMQaSV1,5,205813,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,Los Alegres Del Barranco,,,,,,,,,,,,205.813
Caja De Marlboro,1vffLXP8bpxPlUAUGWRFcT,2,188117,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,LEGADO 7,,,,,,,,,,,,188.117
El Viaje (Feat. Or),4CTls2pPQA4SdQQYAGiUVF,8,143520,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,LEGADO 7,OR,,,,,,,,,,,143.52
Un Buen Gallo,1e9VKiY8ndngjFY7GQaWHW,15,178218,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,La Franquicia,,,,,,,,,,,,178.218
El Presumido,6jHAL8N3nKe8pDUhGXuDHH,10,165693,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,La Franquicia,,,,,,,,,,,,165.693
Los De La Casa,6vpPBRAI1dTKIjH4SfGdBe,3,241444,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,El de La Guitarra,,,,,,,,,,,,241.444
Matar O Morir,0xJIJXRpIo4QzFaZ02CM0u,4,199000,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,Cuerda Elegante,,,,,,,,,,,,199
Fbgm,0RY9NmgigJktWONUlNyMPK,13,146770,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,Grupo Contraseña,,,,,,,,,,,,146.77
Me Cambio La Suerte,3RAc484rXXiUPpsw80YZQE,1,183133,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,Lalo Serrato,,,,,,,,,,,,183.133
4:20 Marca El Reloj (Feat. Los Chavalones),2VM5XGWKTMxVq4s3urMPro,19,173660,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,Gerardo Coronel,Los Chavalones,,,,,,,,,,,173.66
El Doble A,0Y9KcGqcrS9W4Qf8vujolA,6,199573,compilation,,20,Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.2,2017-12-24 00:00:00 UTC,Jimmy Music,34,7mWhnBQvUXA3CSSMCMt9xg,09HxEXUwV0FkmZnBqrJfbM,Hijos De Barron,,,,,,,,,,,,199.573
